params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",102.0546875,-3.349,-1.733,0.4177328050027427,0.3717896253937159
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '0', 'b:a': '259k'}",90.640625,-3.74,-2.803,0.35699948700130335,-0.8540545753845311
"{'ar': '16000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'b:a': '142k', 'abr': 'True'}",198.81640625,-3.768,-2.936,0.4029553649997979,-1.137257800375457
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '0', 'b:a': '248k', 'abr': 'True'}",361.484375,-3.17,-1.431,0.4189762759997393,0.4700622586230852
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",109.1796875,-3.337,-1.711,0.4612036239996087,0.3921068002689288
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '0', 'b:a': '208k', 'abr': 'True'}",315.1943359375,-2.616,-0.731,0.4329511529977026,2.054499159803784
"{'ar': '16000', 'sample_fmt': 's16p', 'compression_level': '1', 'reservoir': '0', 'aq': '9'}",65.1171875,-3.818,-3.217,0.3840884510027536,-1.1276648854814793
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '1', 'b:a': '140k'}",90.546875,-3.754,-2.869,0.3839339150035812,-0.9093351678959753
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '43k'}",56.01171875,-3.401,-1.833,0.3832034920051228,0.2951083139557697
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",50.28125,-3.776,-2.976,0.35399065099772997,-0.9278842241523241
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '0', 'aq': '9'}",103.8740234375,-3.314,-1.668,0.41215958499742555,0.4713511290714038
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'b:a': '208k', 'abr': 'True'}",313.7666015625,-2.606,-0.722,0.8494521459979296,2.0521310573048797
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'aq': '6'}",135.4189453125,-3.168,-1.429,0.4094012650020886,0.8367853729382795
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",47.0693359375,-3.841,-3.373,0.3523373729985906,-1.199319835558452
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",51.1953125,-3.437,-1.907,0.3797389729988936,0.19582807119113785
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",81.7109375,-3.514,-2.081,0.39266263600075035,-0.08811483339232588
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'aq': '9'}",83.046875,-3.54,-2.146,0.41314033700109576,-0.1728432879381495
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",121.0390625,-3.337,-1.711,0.4248946070038073,0.3758669196672796
"{'ar': '16000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '1', 'b:a': '281k', 'abr': 'True'}",220.68359375,-3.766,-2.926,0.3716415240014612,-1.1620215413120898
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",83.046875,-3.54,-2.146,0.42703162300313124,-0.17387003302161455
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'aq': '9'}",89.5859375,-3.514,-2.081,0.39574824000010267,-0.10090875808176922
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'b:a': '237k'}",313.109375,-3.17,-1.432,0.5179213190021983,0.5396237615922087
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '1', 'aq': '9'}",50.375,-3.768,-2.936,0.4236109209996357,-0.9019218139802335
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '41k'}",56.01171875,-3.401,-1.833,0.3709988320006232,0.2960103956387144
"{'ar': '16000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '281k', 'abr': 'True'}",223.70703125,-3.768,-2.933,0.36344207400179585,-1.173107973017047
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'b:a': '206k', 'abr': 'True'}",252.640625,-3.191,-1.464,0.7585508689990093,0.5593026168936074
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '0', 'b:a': '259k'}",90.640625,-3.74,-2.803,0.3717587050014117,-0.8551454718296249
