params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'aq': '9'}",75.0888671875,-3.731,-2.763,0.3977962000062689,-0.7986668119194336
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '0', 'b:a': '148k', 'abr': 'True'}",89.09375,-3.858,-3.51,0.35775095800636336,-1.3496035846137049
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '241k'}",91.484375,-3.857,-3.501,0.4959796250332147,-1.35846603695662
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '1', 'b:a': '229k'}",223.671875,-3.66,-2.495,0.4380237899895292,-0.7887603562481779
"{'ar': '16000', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '1', 'b:a': '264k', 'abr': 'True'}",207.11328125,-3.764,-2.917,0.41541693298495375,-1.136104439550216
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '9', 'reservoir': '0', 'b:a': '248k', 'abr': 'True'}",91.484375,-3.858,-3.51,0.34096939701703377,-1.352177846657209
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '246k', 'abr': 'True'}",223.35546875,-3.676,-2.552,0.37638168898411095,-0.8389594668844298
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'b:a': '213k', 'abr': 'True'}",160.0859375,-3.672,-2.536,0.8993170989851933,-0.7622870962936334
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '4', 'reservoir': '0', 'b:a': '137k', 'abr': 'True'}",200.58984375,-2.816,-0.959,0.5375684260216076,1.6917248423543785
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '152k', 'abr': 'True'}",195.265625,-3.242,-1.546,1.033061997994082,0.48586954388369186
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '152k', 'abr': 'True'}",195.265625,-3.242,-1.546,1.0315414290234912,0.48598193352957453
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",47.75,-3.856,-3.491,0.3381906699796673,-1.271533483167777
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'aq': '9'}",43.4609375,-3.855,-3.486,0.33971671501058154,-1.2608951424559678
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '246k', 'abr': 'True'}",223.35546875,-3.676,-2.552,0.3744616150215734,-0.8388175486703324
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",46.8359375,-3.851,-3.451,0.4683437139901798,-1.2554269079901683
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '240k'}",223.546875,-3.677,-2.554,0.39882246701745316,-0.8438844044581174
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",75.1142578125,-3.731,-2.762,0.3884339520300273,-0.7976998776351509
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",40.578125,-3.85,-3.441,0.3561766940110829,-1.23166642762095
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '246k', 'abr': 'True'}",223.35546875,-3.676,-2.552,0.38799522098270245,-0.8398178565885559
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '9', 'reservoir': '1', 'b:a': '272k', 'abr': 'True'}",375.6875,-3.177,-1.442,0.39523106600972824,0.4293743044694458
